job_id,company_id,title,seniority,location,industry,in_actual_salary,in_salary_min,in_salary_max,required_skills_raw,in_required_skills_normalized,posted_date
J01274,CO0021,Senior Finance Role,Senior,"Atlanta, GA",Finance,146900,110000,150000,"[""docker"", ""statistical analysis"", ""team lead""]","[""Docker"", ""Statistics"", ""Leadership""]",2024-01-13
J01275,CO0027,Lead Consulting Role,Lead,"San Francisco, CA",Consulting,172347,165000,225000,"[""leadership"", ""statistical analysis"", ""natural language processing"", ""pytorch"", ""node.js""]","[""Leadership"", ""Statistics"", ""NLP"", ""TensorFlow"", ""JavaScript""]",2024-02-03
J01276,CO0175,Lead Consulting Role,Lead,"New York, NY",Consulting,228575,173000,233000,"[""SQL"", ""nlp""]","[""SQL"", ""NLP""]",2024-01-24
J01277,CO0173,Mid Media Role,Mid,"Atlanta, GA",Media,112571,80000,115000,"[""kubernetes"", ""MySQL""]","[""Docker"", ""SQL""]",2024-02-22
J01278,CO0156,Lead Consulting Role,Lead,"San Francisco, CA",Consulting,183062,160000,220000,"[""AWS"", ""Communication"", ""java"", ""natural language processing"", ""SQL""]","[""Cloud"", ""Communication"", ""Java"", ""NLP"", ""SQL""]",2024-01-15
J01279,CO0136,Lead Media Role,Lead,Remote,Media,207244,163000,223000,"[""javascript"", ""Leadership"", ""communication"", ""dataviz"", ""kubernetes""]","[""JavaScript"", ""Leadership"", ""Communication"", ""Tableau"", ""Docker""]",2024-02-05
J01280,CO0075,Entry Manufacturing Role,Entry,"Denver, CO",Manufacturing,56835,48000,73000,"[""react"", ""Excel""]","[""JavaScript"", ""Excel""]",2024-02-29
J01281,CO0098,Mid Education Role,Mid,"Austin, TX",Education,105747,80000,115000,"[""java"", ""NLP"", ""statistics"", ""MySQL""]","[""Java"", ""NLP"", ""Statistics"", ""SQL""]",2024-01-03
J01282,CO0015,Mid Media Role,Mid,"New York, NY",Media,104593,93000,128000,"[""nlp"", ""Tableau"", ""react""]","[""NLP"", ""Tableau"", ""JavaScript""]",2024-02-14
J01283,CO0096,Lead Finance Role,Lead,"Chicago, IL",Finance,176477,138000,198000,"[""SQL"", ""java"", ""communication""]","[""SQL"", ""Java"", ""Communication""]",2024-02-09
J01284,CO0133,Mid Energy Role,Mid,Remote,Energy,90277,83000,118000,"[""SQL"", ""Data Analysis"", ""python"", ""leadership""]","[""SQL"", ""Data Analysis"", ""Python"", ""Leadership""]",2024-01-17
J01285,CO0179,Entry Consulting Role,Entry,"Denver, CO",Consulting,83472,68000,93000,"[""analytics"", ""Leadership"", ""Java"", ""deep learning""]","[""Data Analysis"", ""Leadership"", ""Java"", ""Machine Learning""]",2024-02-27
J01286,CO0193,Entry Manufacturing Role,Entry,"Austin, TX",Manufacturing,71110,60000,85000,"[""excel"", ""Python3"", ""SQL""]","[""Excel"", ""Python"", ""SQL""]",2024-01-01
J01287,CO0160,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,157647,145000,185000,"[""communication"", ""PM"", ""r"", ""Tableau""]","[""Communication"", ""Project Management"", ""R"", ""Tableau""]",2024-01-10
J01288,CO0092,Lead Transportation Role,Lead,"Los Angeles, CA",Transportation,205040,155000,215000,"[""dataviz"", ""data analysis"", ""statistics"", ""Communication"", ""nlp""]","[""Tableau"", ""Data Analysis"", ""Statistics"", ""Communication"", ""NLP""]",2024-02-23
J01289,CO0136,Mid Media Role,Mid,"Seattle, WA",Media,107238,105000,140000,"[""k8s"", ""python"", ""statistical analysis"", ""deep learning"", ""excel""]","[""Docker"", ""Python"", ""Statistics"", ""Machine Learning"", ""Excel""]",2024-02-10
J01290,CO0141,Mid Retail Role,Mid,"Austin, TX",Retail,93891,75000,110000,"[""Java"", ""R programming"", ""scrum""]","[""Java"", ""R"", ""Project Management""]",2024-01-25
J01291,CO0080,Mid Retail Role,Mid,"Denver, CO",Retail,79947,73000,108000,"[""Docker"", ""statistics"", ""AWS"", ""R programming""]","[""Docker"", ""Statistics"", ""Cloud"", ""R""]",2024-01-01
J01292,CO0015,Senior Media Role,Senior,"Los Angeles, CA",Media,146509,120000,160000,"[""data analysis"", ""java""]","[""Data Analysis"", ""Java""]",2024-02-18
J01293,CO0024,Entry Consulting Role,Entry,"San Francisco, CA",Consulting,93174,75000,100000,"[""people management"", ""py"", ""dataviz"", ""java""]","[""Leadership"", ""Python"", ""Tableau"", ""Java""]",2024-01-05
J01294,CO0024,Mid Consulting Role,Mid,"San Francisco, CA",Consulting,132216,100000,135000,"[""Docker"", ""excel"", ""SQL""]","[""Docker"", ""Excel"", ""SQL""]",2024-02-04
J01295,CO0034,Lead Finance Role,Lead,"San Francisco, CA",Finance,207242,160000,220000,"[""gcp"", ""dataviz""]","[""Cloud"", ""Tableau""]",2024-02-05
J01296,CO0175,Mid Consulting Role,Mid,"Seattle, WA",Consulting,129377,105000,140000,"[""stats"", ""NLP"", ""pytorch"", ""Machine Learning""]","[""Statistics"", ""NLP"", ""TensorFlow"", ""Machine Learning""]",2024-02-20
J01297,CO0021,Lead Finance Role,Lead,"San Francisco, CA",Finance,210875,160000,220000,"[""docker"", ""cloud"", ""Python"", ""r""]","[""Docker"", ""Cloud"", ""Python"", ""R""]",2024-02-04
J01298,CO0088,Lead Finance Role,Lead,"Los Angeles, CA",Finance,204164,145000,205000,"[""NLP"", ""excel"", ""analytics"", ""javascript"", ""ML""]","[""NLP"", ""Excel"", ""Data Analysis"", ""JavaScript"", ""Machine Learning""]",2024-02-20
J01299,CO0064,Senior Manufacturing Role,Senior,"Austin, TX",Manufacturing,132274,115000,155000,"[""kubernetes"", ""MySQL"", ""deep learning""]","[""Docker"", ""SQL"", ""Machine Learning""]",2024-02-23
J01300,CO0135,Mid Transportation Role,Mid,"New York, NY",Transportation,118329,108000,143000,"[""java"", ""Python3""]","[""Java"", ""Python""]",2024-02-25
J01301,CO0184,Entry Consulting Role,Entry,"Denver, CO",Consulting,78230,58000,83000,"[""python"", ""r""]","[""Python"", ""R""]",2024-02-26
J01302,CO0029,Senior Healthcare Role,Senior,"Seattle, WA",Healthcare,139156,130000,170000,"[""tableau"", ""Communication""]","[""Tableau"", ""Communication""]",2024-02-22
J01303,CO0170,Entry Energy Role,Entry,"San Francisco, CA",Energy,92053,85000,110000,"[""Data Analysis"", ""node.js"", ""Leadership"", ""AWS""]","[""Data Analysis"", ""JavaScript"", ""Leadership"", ""Cloud""]",2024-01-11
J01304,CO0119,Lead Consulting Role,Lead,"New York, NY",Consulting,200842,158000,218000,"[""R"", ""Communication"", ""text mining"", ""statistical analysis"", ""docker""]","[""R"", ""Communication"", ""NLP"", ""Statistics"", ""Docker""]",2024-02-19
J01305,CO0153,Entry Finance Role,Entry,"Atlanta, GA",Finance,74134,55000,80000,"[""Data Analysis"", ""Python3"", ""Java""]","[""Data Analysis"", ""Python"", ""Java""]",2024-01-11
J01306,CO0012,Senior Media Role,Senior,"San Francisco, CA",Media,151208,135000,175000,"[""team lead"", ""statistics""]","[""Leadership"", ""Statistics""]",2024-01-18
J01307,CO0119,Entry Consulting Role,Entry,"New York, NY",Consulting,87406,68000,93000,"[""Excel"", ""R programming"", ""people management"", ""Cloud"", ""tensorflow""]","[""Excel"", ""R"", ""Leadership"", ""Cloud"", ""TensorFlow""]",2024-02-08
J01308,CO0078,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,169857,167000,227000,"[""Machine Learning"", ""NLP"", ""Project Management"", ""Excel""]","[""Machine Learning"", ""NLP"", ""Project Management"", ""Excel""]",2024-02-08
J01309,CO0119,Entry Consulting Role,Entry,"New York, NY",Consulting,79076,68000,93000,"[""statistics"", ""R"", ""postgres"", ""JavaScript"", ""tf""]","[""Statistics"", ""R"", ""SQL"", ""JavaScript"", ""TensorFlow""]",2024-02-11
J01310,CO0100,Senior Finance Role,Senior,"Austin, TX",Finance,136657,115000,155000,"[""presentation"", ""NLP"", ""react"", ""azure"", ""PM""]","[""Communication"", ""NLP"", ""JavaScript"", ""Cloud"", ""Project Management""]",2024-02-11
J01311,CO0159,Mid Retail Role,Mid,"Denver, CO",Retail,89712,78000,113000,"[""Excel"", ""agile""]","[""Excel"", ""Project Management""]",2024-02-29
J01312,CO0100,Lead Finance Role,Lead,Remote,Finance,170281,148000,208000,"[""tableau"", ""Project Management"", ""statistics"", ""kubernetes""]","[""Tableau"", ""Project Management"", ""Statistics"", ""Docker""]",2024-01-01
J01313,CO0112,Lead Healthcare Role,Lead,"Seattle, WA",Healthcare,164942,160000,220000,"[""Data Analysis"", ""project management"", ""docker"", ""natural language processing""]","[""Data Analysis"", ""Project Management"", ""Docker"", ""NLP""]",2024-01-19
J01314,CO0095,Senior Energy Role,Senior,"Austin, TX",Energy,167828,130000,170000,"[""python"", ""excel"", ""ML"", ""data analysis""]","[""Python"", ""Excel"", ""Machine Learning"", ""Data Analysis""]",2024-01-20
J01315,CO0164,Senior Education Role,Senior,"New York, NY",Education,144793,128000,168000,"[""sql"", ""leadership"", ""spreadsheets"", ""azure"", ""tensorflow""]","[""SQL"", ""Leadership"", ""Excel"", ""Cloud"", ""TensorFlow""]",2024-02-23
J01316,CO0095,Entry Energy Role,Entry,"San Francisco, CA",Energy,95284,85000,110000,"[""R programming"", ""Data Analysis""]","[""R"", ""Data Analysis""]",2024-01-03
J01317,CO0170,Lead Energy Role,Lead,"Seattle, WA",Energy,215822,170000,230000,"[""postgres"", ""dataviz""]","[""SQL"", ""Tableau""]",2024-02-01
J01318,CO0062,Senior Technology Role,Senior,"Austin, TX",Technology,126415,120000,160000,"[""excel"", ""ML"", ""dataviz"", ""docker"", ""postgres""]","[""Excel"", ""Machine Learning"", ""Tableau"", ""Docker"", ""SQL""]",2024-01-30
J01319,CO0072,Entry Consulting Role,Entry,"Seattle, WA",Consulting,97690,80000,105000,"[""r"", ""Statistics""]","[""R"", ""Statistics""]",2024-01-04
J01320,CO0040,Lead Healthcare Role,Lead,"San Francisco, CA",Healthcare,234266,175000,235000,"[""python"", ""R"", ""Communication"", ""azure"", ""tensorflow""]","[""Python"", ""R"", ""Communication"", ""Cloud"", ""TensorFlow""]",2024-01-27
J01321,CO0035,Senior Retail Role,Senior,"Denver, CO",Retail,138221,108000,148000,"[""dataviz"", ""text mining"", ""data analytics"", ""node.js"", ""excel""]","[""Tableau"", ""NLP"", ""Data Analysis"", ""JavaScript"", ""Excel""]",2024-01-02
J01322,CO0195,Senior Energy Role,Senior,"Chicago, IL",Energy,145080,108000,148000,"[""java"", ""scrum""]","[""Java"", ""Project Management""]",2024-02-24
J01323,CO0190,Mid Retail Role,Mid,"Chicago, IL",Retail,111561,78000,113000,"[""MySQL"", ""Statistics"", ""analytics""]","[""SQL"", ""Statistics"", ""Data Analysis""]",2024-01-19
J01324,CO0140,Senior Education Role,Senior,"Austin, TX",Education,116098,115000,155000,"[""k8s"", ""excel"", ""analytics"", ""tableau""]","[""Docker"", ""Excel"", ""Data Analysis"", ""Tableau""]",2024-01-01
J01325,CO0150,Entry Transportation Role,Entry,"Chicago, IL",Transportation,61433,58000,83000,"[""Data Analysis"", ""ML"", ""communication"", ""tensorflow""]","[""Data Analysis"", ""Machine Learning"", ""Communication"", ""TensorFlow""]",2024-02-28
J01326,CO0157,Entry Technology Role,Entry,"Los Angeles, CA",Technology,66812,60000,85000,"[""AWS"", ""r"", ""data analysis"", ""docker""]","[""Cloud"", ""R"", ""Data Analysis"", ""Docker""]",2024-01-11
J01327,CO0164,Lead Education Role,Lead,"New York, NY",Education,201767,158000,218000,"[""NLP"", ""cloud"", ""leadership"", ""Java"", ""spreadsheets""]","[""NLP"", ""Cloud"", ""Leadership"", ""Java"", ""Excel""]",2024-02-18
J01328,CO0017,Mid Finance Role,Mid,"New York, NY",Finance,100280,93000,128000,"[""js"", ""py""]","[""JavaScript"", ""Python""]",2024-01-30
J01329,CO0088,Senior Finance Role,Senior,"Boston, MA",Finance,130401,117000,157000,"[""python"", ""java"", ""excel"", ""cloud"", ""presentation""]","[""Python"", ""Java"", ""Excel"", ""Cloud"", ""Communication""]",2024-02-15
J01330,CO0001,Lead Consulting Role,Lead,"Seattle, WA",Consulting,166576,155000,215000,"[""sql"", ""agile""]","[""SQL"", ""Project Management""]",2024-01-07
J01331,CO0172,Entry Energy Role,Entry,"Los Angeles, CA",Energy,65586,60000,85000,"[""statistical analysis"", ""javascript""]","[""Statistics"", ""JavaScript""]",2024-02-04
J01332,CO0096,Entry Finance Role,Entry,"San Francisco, CA",Finance,84164,65000,90000,"[""Excel"", ""machine learning"", ""java"", ""cloud"", ""Python""]","[""Excel"", ""Machine Learning"", ""Java"", ""Cloud"", ""Python""]",2024-02-26
J01333,CO0139,Mid Technology Role,Mid,"San Francisco, CA",Technology,136451,110000,145000,"[""js"", ""Leadership"", ""SQL""]","[""JavaScript"", ""Leadership"", ""SQL""]",2024-01-14
J01334,CO0070,Entry Technology Role,Entry,"Austin, TX",Technology,75884,70000,95000,"[""people management"", ""js"", ""data analysis"", ""Tableau""]","[""Leadership"", ""JavaScript"", ""Data Analysis"", ""Tableau""]",2024-02-28
J01335,CO0160,Mid Manufacturing Role,Mid,"Seattle, WA",Manufacturing,134014,105000,140000,"[""pytorch"", ""AI/ML"", ""Java"", ""NLP""]","[""TensorFlow"", ""Machine Learning"", ""Java"", ""NLP""]",2024-02-25
J01336,CO0170,Mid Energy Role,Mid,"Los Angeles, CA",Energy,126140,100000,135000,"[""Python"", ""Java""]","[""Python"", ""Java""]",2024-01-19
J01337,CO0093,Lead Consulting Role,Lead,"Boston, MA",Consulting,157746,157000,217000,"[""leadership"", ""docker"", ""R programming"", ""Python3"", ""js""]","[""Leadership"", ""Docker"", ""R"", ""Python"", ""JavaScript""]",2024-01-19
J01338,CO0071,Lead Finance Role,Lead,"Boston, MA",Finance,158011,152000,212000,"[""dataviz"", ""javascript"", ""AI/ML"", ""k8s""]","[""Tableau"", ""JavaScript"", ""Machine Learning"", ""Docker""]",2024-01-13
J01339,CO0172,Mid Energy Role,Mid,"San Francisco, CA",Energy,105660,95000,130000,"[""nlp"", ""R programming""]","[""NLP"", ""R""]",2024-01-26
J01340,CO0023,Entry Retail Role,Entry,"Atlanta, GA",Retail,56664,55000,80000,"[""NLP"", ""cloud"", ""TensorFlow"", ""R""]","[""NLP"", ""Cloud"", ""TensorFlow"", ""R""]",2024-01-12
J01341,CO0020,Entry Media Role,Entry,"Austin, TX",Media,66006,55000,80000,"[""py"", ""scrum"", ""azure"", ""Communication"", ""NLP""]","[""Python"", ""Project Management"", ""Cloud"", ""Communication"", ""NLP""]",2024-01-28
J01342,CO0032,Entry Consulting Role,Entry,"Seattle, WA",Consulting,74543,65000,90000,"[""PM"", ""SQL""]","[""Project Management"", ""SQL""]",2024-01-20
J01343,CO0025,Senior Consulting Role,Senior,"Austin, TX",Consulting,132644,110000,150000,"[""docker"", ""excel"", ""scrum"", ""java"", ""Data Analysis""]","[""Docker"", ""Excel"", ""Project Management"", ""Java"", ""Data Analysis""]",2024-02-01
J01344,CO0068,Entry Media Role,Entry,"Denver, CO",Media,69413,68000,93000,"[""kubernetes"", ""deep learning"", ""data visualization"", ""r"", ""java""]","[""Docker"", ""Machine Learning"", ""Tableau"", ""R"", ""Java""]",2024-01-02
J01345,CO0113,Entry Manufacturing Role,Entry,"Atlanta, GA",Manufacturing,82337,65000,90000,"[""pytorch"", ""PostgreSQL"", ""python""]","[""TensorFlow"", ""SQL"", ""Python""]",2024-01-18
J01346,CO0098,Mid Education Role,Mid,"Chicago, IL",Education,81370,78000,113000,"[""SQL"", ""Machine Learning""]","[""SQL"", ""Machine Learning""]",2024-02-23
J01347,CO0173,Entry Media Role,Entry,"Atlanta, GA",Media,67240,55000,80000,"[""Statistics"", ""Python3"", ""JavaScript"", ""tensorflow""]","[""Statistics"", ""Python"", ""JavaScript"", ""TensorFlow""]",2024-02-09
J01348,CO0141,Mid Retail Role,Mid,"Austin, TX",Retail,98721,75000,110000,"[""natural language processing"", ""Java"", ""R programming"", ""JavaScript"", ""Docker""]","[""NLP"", ""Java"", ""R"", ""JavaScript"", ""Docker""]",2024-02-03
J01349,CO0130,Entry Energy Role,Entry,"Los Angeles, CA",Energy,66205,55000,80000,"[""spreadsheets"", ""Machine Learning"", ""NLP""]","[""Excel"", ""Machine Learning"", ""NLP""]",2024-01-14
J01350,CO0020,Lead Media Role,Lead,"Boston, MA",Media,192011,152000,212000,"[""js"", ""NLP"", ""py"", ""communication""]","[""JavaScript"", ""NLP"", ""Python"", ""Communication""]",2024-02-17
J01351,CO0090,Lead Consulting Role,Lead,"Denver, CO",Consulting,187703,138000,198000,"[""spreadsheets"", ""node.js"", ""cloud"", ""project management"", ""SQL""]","[""Excel"", ""JavaScript"", ""Cloud"", ""Project Management"", ""SQL""]",2024-03-01
J01352,CO0140,Mid Education Role,Mid,"Austin, TX",Education,94419,80000,115000,"[""react"", ""R"", ""Excel""]","[""JavaScript"", ""R"", ""Excel""]",2024-01-08
J01353,CO0067,Entry Finance Role,Entry,"New York, NY",Finance,83367,63000,88000,"[""Excel"", ""AWS"", ""people management""]","[""Excel"", ""Cloud"", ""Leadership""]",2024-01-13
J01354,CO0042,Lead Finance Role,Lead,"Atlanta, GA",Finance,183236,145000,205000,"[""team lead"", ""scrum"", ""gcp"", ""spreadsheets""]","[""Leadership"", ""Project Management"", ""Cloud"", ""Excel""]",2024-01-07
J01355,CO0157,Entry Technology Role,Entry,"Chicago, IL",Technology,62412,53000,78000,"[""Project Management"", ""java"", ""Machine Learning""]","[""Project Management"", ""Java"", ""Machine Learning""]",2024-01-10
J01356,CO0061,Lead Technology Role,Lead,"New York, NY",Technology,183898,158000,218000,"[""project management"", ""Python3"", ""Machine Learning"", ""people management""]","[""Project Management"", ""Python"", ""Machine Learning"", ""Leadership""]",2024-01-19
J01357,CO0095,Entry Energy Role,Entry,"Austin, TX",Energy,85870,70000,95000,"[""Python"", ""R"", ""Machine Learning"", ""Excel"", ""communication""]","[""Python"", ""R"", ""Machine Learning"", ""Excel"", ""Communication""]",2024-02-20
J01358,CO0097,Senior Transportation Role,Senior,"Seattle, WA",Transportation,132330,120000,160000,"[""excel"", ""tableau""]","[""Excel"", ""Tableau""]",2024-01-02
J01359,CO0182,Senior Media Role,Senior,"Denver, CO",Media,150875,118000,158000,"[""node.js"", ""nlp"", ""Java"", ""Docker"", ""excel""]","[""JavaScript"", ""NLP"", ""Java"", ""Docker"", ""Excel""]",2024-02-29
J01360,CO0055,Entry Retail Role,Entry,"Chicago, IL",Retail,73081,58000,83000,"[""java"", ""Leadership"", ""nlp"", ""Excel""]","[""Java"", ""Leadership"", ""NLP"", ""Excel""]",2024-02-15
J01361,CO0059,Lead Education Role,Lead,"Seattle, WA",Education,169375,155000,215000,"[""sql"", ""java"", ""spreadsheets""]","[""SQL"", ""Java"", ""Excel""]",2024-02-05
J01362,CO0014,Lead Finance Role,Lead,Remote,Finance,161299,153000,213000,"[""docker"", ""excel"", ""data visualization""]","[""Docker"", ""Excel"", ""Tableau""]",2024-02-24
J01363,CO0139,Lead Technology Role,Lead,"San Francisco, CA",Technology,207950,175000,235000,"[""TensorFlow"", ""py"", ""agile""]","[""TensorFlow"", ""Python"", ""Project Management""]",2024-02-25
J01364,CO0108,Entry Consulting Role,Entry,"Atlanta, GA",Consulting,56948,55000,80000,"[""tensorflow"", ""people management"", ""Statistics"", ""presentation""]","[""TensorFlow"", ""Leadership"", ""Statistics"", ""Communication""]",2024-01-26
J01365,CO0047,Lead Finance Role,Lead,"Los Angeles, CA",Finance,207378,155000,215000,"[""TensorFlow"", ""Data Analysis""]","[""TensorFlow"", ""Data Analysis""]",2024-01-16
J01366,CO0030,Senior Consulting Role,Senior,Remote,Consulting,126332,123000,163000,"[""java"", ""data analysis"", ""TensorFlow"", ""excel"", ""leadership""]","[""Java"", ""Data Analysis"", ""TensorFlow"", ""Excel"", ""Leadership""]",2024-02-16
J01367,CO0139,Senior Technology Role,Senior,"Atlanta, GA",Technology,138435,125000,165000,"[""sql"", ""scrum""]","[""SQL"", ""Project Management""]",2024-01-13
J01368,CO0087,Lead Education Role,Lead,"Seattle, WA",Education,196521,150000,210000,"[""Java"", ""python"", ""excel"", ""agile"", ""stats""]","[""Java"", ""Python"", ""Excel"", ""Project Management"", ""Statistics""]",2024-02-08
J01369,CO0163,Mid Education Role,Mid,"San Francisco, CA",Education,135501,110000,145000,"[""k8s"", ""react"", ""tensorflow""]","[""Docker"", ""JavaScript"", ""TensorFlow""]",2024-02-16
J01370,CO0008,Entry Healthcare Role,Entry,"Boston, MA",Healthcare,83612,77000,102000,"[""AWS"", ""Java""]","[""Cloud"", ""Java""]",2024-02-23
J01371,CO0060,Lead Consulting Role,Lead,"New York, NY",Consulting,187478,153000,213000,"[""R programming"", ""Machine Learning""]","[""R"", ""Machine Learning""]",2024-01-08
J01372,CO0078,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,186280,167000,227000,"[""docker"", ""react"", ""postgres"", ""data analysis"", ""machine learning""]","[""Docker"", ""JavaScript"", ""SQL"", ""Data Analysis"", ""Machine Learning""]",2024-01-24
J01373,CO0033,Lead Manufacturing Role,Lead,"San Francisco, CA",Manufacturing,159899,155000,215000,"[""Leadership"", ""nlp""]","[""Leadership"", ""NLP""]",2024-01-19
J01374,CO0047,Lead Finance Role,Lead,"Austin, TX",Finance,192269,150000,210000,"[""scrum"", ""AI/ML"", ""Statistics"", ""tf"", ""Data Analysis""]","[""Project Management"", ""Machine Learning"", ""Statistics"", ""TensorFlow"", ""Data Analysis""]",2024-02-13
J01375,CO0047,Entry Finance Role,Entry,"Los Angeles, CA",Finance,71691,65000,90000,"[""Machine Learning"", ""Python""]","[""Machine Learning"", ""Python""]",2024-02-01
J01376,CO0011,Mid Retail Role,Mid,"Chicago, IL",Retail,103809,73000,108000,"[""Docker"", ""ML"", ""Cloud"", ""javascript"", ""SQL""]","[""Docker"", ""Machine Learning"", ""Cloud"", ""JavaScript"", ""SQL""]",2024-02-12
J01377,CO0004,Entry Finance Role,Entry,"Boston, MA",Finance,75296,62000,87000,"[""stats"", ""MySQL"", ""gcp"", ""Machine Learning""]","[""Statistics"", ""SQL"", ""Cloud"", ""Machine Learning""]",2024-02-10
J01378,CO0094,Lead Energy Role,Lead,"Seattle, WA",Energy,223649,170000,230000,"[""Statistics"", ""PostgreSQL"", ""r"", ""Excel""]","[""Statistics"", ""SQL"", ""R"", ""Excel""]",2024-02-28
J01379,CO0027,Lead Consulting Role,Lead,Remote,Consulting,187922,153000,213000,"[""Docker"", ""Java"", ""data analysis"", ""statistics"", ""ML""]","[""Docker"", ""Java"", ""Data Analysis"", ""Statistics"", ""Machine Learning""]",2024-01-10
J01380,CO0021,Entry Finance Role,Entry,"Atlanta, GA",Finance,68678,50000,75000,"[""k8s"", ""java"", ""python"", ""people management""]","[""Docker"", ""Java"", ""Python"", ""Leadership""]",2024-02-12
J01381,CO0085,Entry Technology Role,Entry,"Atlanta, GA",Technology,69840,45000,70000,"[""react"", ""Cloud""]","[""JavaScript"", ""Cloud""]",2024-02-18
J01382,CO0068,Entry Media Role,Entry,"Denver, CO",Media,68428,68000,93000,"[""Communication"", ""tf""]","[""Communication"", ""TensorFlow""]",2024-01-27
J01383,CO0057,Senior Consulting Role,Senior,"New York, NY",Consulting,153032,128000,168000,"[""communication"", ""tf""]","[""Communication"", ""TensorFlow""]",2024-02-24
J01384,CO0027,Senior Consulting Role,Senior,"Austin, TX",Consulting,129923,120000,160000,"[""tensorflow"", ""data analysis""]","[""TensorFlow"", ""Data Analysis""]",2024-01-12
J01385,CO0056,Entry Education Role,Entry,"New York, NY",Education,98922,83000,108000,"[""docker"", ""data analytics"", ""Leadership"", ""TensorFlow"", ""dataviz""]","[""Docker"", ""Data Analysis"", ""Leadership"", ""TensorFlow"", ""Tableau""]",2024-02-18
J01386,CO0182,Mid Media Role,Mid,"Chicago, IL",Media,91914,83000,118000,"[""Excel"", ""statistical analysis""]","[""Excel"", ""Statistics""]",2024-01-30
J01387,CO0062,Entry Technology Role,Entry,"Chicago, IL",Technology,58222,58000,83000,"[""NLP"", ""tableau""]","[""NLP"", ""Tableau""]",2024-01-30
J01388,CO0040,Entry Healthcare Role,Entry,"Chicago, IL",Healthcare,75459,68000,93000,"[""k8s"", ""Excel"", ""r"", ""tensorflow""]","[""Docker"", ""Excel"", ""R"", ""TensorFlow""]",2024-02-23
J01389,CO0093,Lead Consulting Role,Lead,"Boston, MA",Consulting,176467,157000,217000,"[""scrum"", ""data analytics""]","[""Project Management"", ""Data Analysis""]",2024-02-17
J01390,CO0099,Mid Energy Role,Mid,"Austin, TX",Energy,108283,80000,115000,"[""js"", ""dataviz"", ""r"", ""nlp"", ""py""]","[""JavaScript"", ""Tableau"", ""R"", ""NLP"", ""Python""]",2024-01-24
J01391,CO0191,Mid Healthcare Role,Mid,"New York, NY",Healthcare,92225,88000,123000,"[""scrum"", ""Tableau""]","[""Project Management"", ""Tableau""]",2024-01-08
J01392,CO0064,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,164042,130000,170000,"[""Python"", ""Java"", ""excel"", ""js""]","[""Python"", ""Java"", ""Excel"", ""JavaScript""]",2024-03-01
J01393,CO0163,Senior Education Role,Senior,"Seattle, WA",Education,176939,140000,180000,"[""kubernetes"", ""cloud"", ""java""]","[""Docker"", ""Cloud"", ""Java""]",2024-02-22
J01394,CO0180,Mid Transportation Role,Mid,Remote,Transportation,108853,78000,113000,"[""data analysis"", ""tf"", ""java""]","[""Data Analysis"", ""TensorFlow"", ""Java""]",2024-01-21
J01395,CO0040,Entry Healthcare Role,Entry,"San Francisco, CA",Healthcare,105910,85000,110000,"[""Docker"", ""R"", ""Python3"", ""NLP""]","[""Docker"", ""R"", ""Python"", ""NLP""]",2024-01-21
J01396,CO0122,Mid Healthcare Role,Mid,"San Francisco, CA",Healthcare,129311,110000,145000,"[""tableau"", ""nlp"", ""statistical analysis"", ""java"", ""postgres""]","[""Tableau"", ""NLP"", ""Statistics"", ""Java"", ""SQL""]",2024-02-17
J01397,CO0016,Entry Technology Role,Entry,"Los Angeles, CA",Technology,80676,60000,85000,"[""people management"", ""python"", ""Statistics"", ""nlp""]","[""Leadership"", ""Python"", ""Statistics"", ""NLP""]",2024-02-06
J01398,CO0073,Entry Retail Role,Entry,"Chicago, IL",Retail,61792,53000,78000,"[""Communication"", ""statistics"", ""python"", ""Excel"", ""deep learning""]","[""Communication"", ""Statistics"", ""Python"", ""Excel"", ""Machine Learning""]",2024-02-23
J01399,CO0178,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,165290,145000,185000,"[""communication"", ""tensorflow"", ""data analysis"", ""JavaScript"", ""azure""]","[""Communication"", ""TensorFlow"", ""Data Analysis"", ""JavaScript"", ""Cloud""]",2024-02-01
J01400,CO0100,Entry Finance Role,Entry,"Austin, TX",Finance,65218,55000,80000,"[""node.js"", ""Leadership"", ""java"", ""spreadsheets"", ""Cloud""]","[""JavaScript"", ""Leadership"", ""Java"", ""Excel"", ""Cloud""]",2024-02-12
J01401,CO0026,Mid Retail Role,Mid,"New York, NY",Retail,121532,98000,133000,"[""Data Analysis"", ""deep learning"", ""pytorch"", ""java"", ""Python""]","[""Data Analysis"", ""Machine Learning"", ""TensorFlow"", ""Java"", ""Python""]",2024-02-09
J01402,CO0126,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,207398,152000,212000,"[""NLP"", ""Java"", ""pytorch""]","[""NLP"", ""Java"", ""TensorFlow""]",2024-02-28
J01403,CO0184,Mid Consulting Role,Mid,"Denver, CO",Consulting,116813,83000,118000,"[""AWS"", ""R"", ""scrum""]","[""Cloud"", ""R"", ""Project Management""]",2024-01-13
